kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
b+tree-rodinia-3.4.sm_75.ptx 377 : 10000 90831 0 0 0 0 0 0 0 
b+tree-rodinia-3.4.sm_75.ptx 40 : 2560000 13539584 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 40 : 1536000 27123296 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 544 : 1536000 14252800 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 207 : 6000 63968 0 0 0 6000 6000 0 0 
b+tree-rodinia-3.4.sm_75.ptx 372 : 2560000 15614368 0 0 0 0 0 0 0 
b+tree-rodinia-3.4.sm_75.ptx 35 : 2560000 40522336 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 35 : 1536000 23986624 0 0 0 0 0 0 0 
b+tree-rodinia-3.4.sm_75.ptx 373 : 2560000 13341290 0 0 0 0 0 0 10000 
b+tree-rodinia-3.4.sm_75.ptx 36 : 2560000 41074144 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 36 : 1536000 24855520 0 0 0 0 0 0 0 
b+tree-rodinia-3.4.sm_75.ptx 203 : 2560000 738295200 7873632 0 0 389848 80000 0 0 
b+tree-rodinia-3.8.sm_75.ptx 540 : 1536000 14059424 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 203 : 6000 32285 0 0 0 0 0 0 0 
b+tree-rodinia-3.4.sm_75.ptx 37 : 2560000 41210528 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 37 : 1536000 25650656 0 0 0 0 0 0 0 
b+tree-rodinia-3.4.sm_75.ptx 201 : 2560000 23474752 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 201 : 1536000 8042368 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 538 : 1536000 8143872 0 0 0 0 0 0 0 
b+tree-rodinia-3.4.sm_75.ptx 375 : 10000 90731 0 0 0 0 0 0 0 
b+tree-rodinia-3.4.sm_75.ptx 38 : 2560000 41181280 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 38 : 1536000 26446464 0 0 0 0 0 0 0 
b+tree-rodinia-3.4.sm_75.ptx 202 : 2560000 24072544 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 202 : 1536000 8325939 0 0 0 0 0 0 6000 
b+tree-rodinia-3.8.sm_75.ptx 539 : 1536000 267237984 0 0 0 48000 48000 0 0 
b+tree-rodinia-3.4.sm_75.ptx 376 : 10000 90824 0 0 0 0 0 0 0 
b+tree-rodinia-3.4.sm_75.ptx 39 : 2560000 15716512 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 39 : 1536000 26864192 0 0 0 0 0 0 0 
b+tree-rodinia-3.4.sm_75.ptx 206 : 2560000 15597696 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 543 : 1536000 14167424 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 206 : 6000 1225377 36640 0 0 6000 6000 0 0 
b+tree-rodinia-3.4.sm_75.ptx 50 : 2560000 23595648 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 50 : 1536000 8206464 0 0 0 0 0 0 0 
b+tree-rodinia-3.4.sm_75.ptx 217 : 2560000 13497568 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 554 : 6000 36459 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 217 : 1536000 298303104 50112 0 0 234536 48000 0 0 
b+tree-rodinia-3.4.sm_75.ptx 388 : 2560000 13390144 0 0 0 0 0 0 0 
b+tree-rodinia-3.4.sm_75.ptx 51 : 2560000 23672928 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 51 : 1536000 9664128 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 555 : 6000 55184 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 218 : 1536000 314121216 0 0 0 48000 48000 0 0 
b+tree-rodinia-3.4.sm_75.ptx 52 : 2560000 458037120 1056 0 0 400000 80000 0 0 
b+tree-rodinia-3.8.sm_75.ptx 52 : 1536000 296577792 36608 0 0 48000 48000 0 0 
b+tree-rodinia-3.4.sm_75.ptx 53 : 2560000 23797600 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 53 : 1536000 9645280 0 0 0 0 0 0 0 
b+tree-rodinia-3.4.sm_75.ptx 54 : 2560000 24377600 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 54 : 1536000 14235776 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 221 : 1536000 9524480 0 0 0 0 0 0 0 
b+tree-rodinia-3.4.sm_75.ptx 55 : 2560000 556175456 30912 0 0 80000 80000 0 0 
b+tree-rodinia-3.8.sm_75.ptx 55 : 1536000 14270624 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 559 : 1536000 7991936 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 222 : 1536000 6083037 0 0 0 0 0 0 5808 
b+tree-rodinia-3.4.sm_75.ptx 56 : 2560000 16330848 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 56 : 1536000 14146624 0 0 0 0 0 0 0 
b+tree-rodinia-3.4.sm_75.ptx 57 : 2560000 0 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 57 : 1536000 14308352 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 224 : 386432 3547008 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 58 : 1536000 14326176 0 0 0 0 0 0 0 
b+tree-rodinia-3.8.sm_75.ptx 225 : 386432 3604728 0 0 0 0 0 0 0 
