kernel line : count latency dram_traffic smem_bk_conflicts smem_warp gmem_access_generated gmem_warp exposed_latency warp_divergence
quasirandomGenerator.3.sm_75.ptx 107 : 28311552 201694016 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 33 : 442368 3262720 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 34 : 442368 4490016 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 35 : 442368 3165280 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 36 : 442368 0 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 38 : 442368 3204992 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 39 : 442368 5351520 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 40 : 442368 4614784 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 41 : 442368 3226336 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 42 : 442368 4483616 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 43 : 442368 16167104 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 64 : 442368 10208032 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 65 : 442368 9864000 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 66 : 442368 9999424 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 67 : 442368 9510560 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 68 : 442368 9837760 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 69 : 442368 9683200 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 70 : 442368 9419232 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 71 : 442368 9266752 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 72 : 442368 9472800 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 73 : 442368 10876192 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 74 : 442368 2582080 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 75 : 442368 4880576 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 76 : 442368 3247520 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 79 : 28311552 286179936 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 80 : 28311552 202529888 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 81 : 28311552 230282816 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 82 : 28311552 201155008 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 83 : 28311552 201429568 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 84 : 28311552 201614784 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 85 : 28311552 201928096 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 86 : 28311552 201677600 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 87 : 28311552 201576288 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 88 : 28311552 201696352 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 89 : 28311552 201636416 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 90 : 28311552 201577248 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 91 : 28311552 201629664 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 92 : 28311552 201778304 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 93 : 28311552 201463840 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 94 : 28311552 201680992 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 95 : 28311552 201584672 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 96 : 28311552 201334400 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 97 : 28311552 201669440 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 98 : 28311552 201697248 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 99 : 28311552 201410560 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 100 : 28311552 201649632 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 101 : 28311552 201638432 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 102 : 28311552 201535232 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 103 : 28311552 201620096 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 104 : 28311552 201645952 0 0 0 0 0 0 0 
quasirandomGenerator.3.sm_75.ptx 105 : 28311552 201472096 0 0 0 0 0 0 0 
