832	84.224968
833	84.224968
834	83.082909
835	80.105774
836	80.105774
837	80.105774
838	80.105774
839	80.105774
840	80.105774
841	80.105774
842	80.105774
843	80.105774
844	80.105774
845	80.105774
846	80.105774
847	80.105774
848	80.105774
849	80.089256
850	80.089256
851	80.105774
852	80.105774
853	80.105774
854	80.105774
855	80.105774
856	80.105774
857	80.105774
858	80.105774
859	80.105774
860	80.105774
861	80.105774
862	80.105774
863	80.105774
864	80.105774
865	81.523987
866	82.068031
867	82.068031
868	82.068031
869	82.068031
870	82.068031
871	82.068031
872	82.068031
873	82.068031
874	82.068031
875	83.547966
876	84.224968
877	84.224968
878	84.224968
879	84.224968
880	84.224968
881	84.224968
882	84.224968
883	84.224968
884	83.082909
885	80.105774
886	80.105774
887	80.105774
888	80.105774
889	80.105774
890	80.105774
891	80.105774
892	80.105774
893	80.105774
894	80.105774
895	80.105774
896	80.105774
897	80.105774
898	80.105774
899	80.089256
